1.110222999999999951e-16,3.330669000000000223e-16,-2.220445999999999902e-16,2.392370239237023921e-10,-2.326809999999999937e-11,9.043683000000000210e-12
5.542524000000000062e-03,-3.047694000000000097e-02,1.528974999999999973e+00,-2.662456423722713277e-03,-1.298030345486665032e-03,2.223606673086846175e-03
5.664279000000000362e-03,-6.012991000000000169e-02,3.052408999999999928e+00,-3.544056665679151414e-03,-2.815162680150708283e-03,3.016968490694815590e-03
3.267205999999999930e-03,-8.838229999999999698e-02,4.566315000000000346e+00,-3.148856047037544657e-03,-4.199117298846094179e-03,2.141770498786659416e-03
-6.648870999999999774e-03,-1.107149999999999940e-01,6.079412999999999734e+00,-3.197037565318515320e-03,-5.639026383502531055e-03,1.542577000285460728e-03
-1.843175999999999842e-02,-1.314352000000000020e-01,7.615299000000000262e+00,-3.653146901019606926e-03,-6.920390176790751531e-03,1.651121272974790310e-03
-3.171613999999999683e-02,-1.529581000000000135e-01,9.099118000000000706e+00,-3.835049407400687501e-03,-8.509605045862256648e-03,1.772338961498058510e-03
-4.480996999999999758e-02,-1.743686999999999876e-01,1.059933999999999976e+01,-3.008693621032535511e-03,-1.027692019947107523e-02,3.566874676476463647e-03
-6.193958000000000103e-02,-1.890326999999999980e-01,1.209422999999999959e+01,-3.317955367774020042e-03,-1.162357125697574545e-02,4.751653671522069501e-03
-8.195167000000000423e-02,-2.057868999999999948e-01,1.358736999999999995e+01,-3.435066554672143793e-03,-1.289390706225567416e-02,4.794154800690568659e-03
-1.077802999999999956e-01,-2.249049999999999938e-01,1.507593999999999923e+01,-3.069132633375296244e-03,-1.406452329074778761e-02,4.271978388700138109e-03
-1.383473000000000064e-01,-2.492410999999999932e-01,1.656039000000000172e+01,-3.683434097904774752e-03,-1.454585189230688663e-02,2.676925194386130594e-03
-1.727573000000000025e-01,-2.723182000000000103e-01,1.804279999999999973e+01,-4.380514844966512840e-03,-1.499531116459545607e-02,1.118893968147632737e-03
-2.058483999999999869e-01,-2.957764999999999977e-01,1.951642000000000010e+01,-5.180326456347397225e-03,-1.557348842000418412e-02,1.051839479066267257e-04
-2.386867000000000016e-01,-3.132794999999999885e-01,2.098967999999999989e+01,-5.386044513271109196e-03,-1.600954298321099339e-02,1.097642603609883720e-04
-2.678747000000000211e-01,-3.280154000000000125e-01,2.245164000000000115e+01,-5.479383749317007744e-03,-1.651299048180758164e-02,-3.509154504653045270e-04
-2.977988999999999775e-01,-3.414779000000000009e-01,2.390870999999999924e+01,-6.043026932328095756e-03,-1.655446542755352468e-02,-1.019416816731106125e-03
-3.286900999999999851e-01,-3.566004999999999869e-01,2.536099000000000103e+01,-7.174774087905691489e-03,-1.653107291544677823e-02,-1.931400097671220938e-03
-3.583999999999999964e-01,-3.701780000000000070e-01,2.680200999999999922e+01,-6.342863168125463871e-03,-1.646927453554941287e-02,-2.272848194430710737e-03
-3.881643000000000177e-01,-3.903781000000000057e-01,2.823508999999999958e+01,-3.686883884863041954e-03,-1.639398357957649183e-02,-2.708673173361901207e-03
-4.156874999999999876e-01,-4.127461000000000046e-01,2.966059999999999874e+01,-3.646316470400979594e-03,-1.609419435871950813e-02,-1.111625164610961780e-03
-4.428034000000000137e-01,-4.350600000000000023e-01,3.108203999999999922e+01,-6.418568694598831940e-03,-1.582234895764007485e-02,-1.086694941260071866e-04
-4.678629000000000260e-01,-4.539657000000000275e-01,3.249336999999999875e+01,-8.045436060197809838e-03,-1.563919674679864133e-02,1.586936654676565075e-03
-4.937116999999999756e-01,-4.678086000000000189e-01,3.388788999999999874e+01,-7.280123289789875579e-03,-1.538652638242886742e-02,2.560166723441033645e-03
-5.230179999999999829e-01,-4.845155999999999907e-01,3.527199000000000240e+01,-5.576115841422311578e-03,-1.497913941187700715e-02,2.434915447257459536e-03
-5.548667999999999934e-01,-5.027095000000000313e-01,3.663973000000000013e+01,-4.414988327865233125e-03,-1.434943148838546505e-02,1.621561545581580227e-03
-5.831612000000000462e-01,-5.237000000000000544e-01,3.799598999999999904e+01,-3.883558454905072007e-03,-1.345159575226905629e-02,9.188155617965349832e-04
-6.110062000000000548e-01,-5.446798000000000473e-01,3.933019000000000176e+01,-4.559168413794134102e-03,-1.230989046743619954e-02,3.705663719702917153e-04
-6.351590000000000291e-01,-5.650870999999999533e-01,4.065400999999999954e+01,-6.831330028873339524e-03,-1.070728398512199413e-02,-2.610235507216644366e-04
-6.559743999999999575e-01,-5.837698999999999527e-01,4.195718999999999710e+01,-7.993881486640047260e-03,-9.043457808800394251e-03,3.435043358172626253e-04
-6.731873999999999914e-01,-6.012229000000000045e-01,4.323955000000000126e+01,-8.478308385526949278e-03,-6.759944157448517267e-03,-1.046767866269119631e-05
-6.865415000000000267e-01,-6.178192000000000128e-01,4.450289000000000073e+01,-8.350580934587117574e-03,-3.365720137797127871e-03,-2.680513010230864816e-05
-6.935883999999999938e-01,-6.350240999999999802e-01,4.574412999999999840e+01,-6.189428419295166586e-03,3.267475863185992022e-04,7.826665749880843846e-04
-6.959568999999999894e-01,-6.526707000000000480e-01,4.697747999999999990e+01,-4.555499119855766985e-03,3.808468060397219093e-03,1.082763022419635417e-03
-7.001992000000000216e-01,-6.645446999999999882e-01,4.819774000000000314e+01,-5.144131997324750266e-03,7.865209829504078015e-03,6.368429197229051337e-04
-6.975232999999999572e-01,-6.781882000000000188e-01,4.940740999999999872e+01,-5.189530889385425040e-03,1.315986972592592640e-02,1.937584770596072962e-04
-6.903610000000000024e-01,-6.899979000000000529e-01,5.060553000000000168e+01,-4.158043619135842577e-03,1.974163106093470427e-02,-1.267441232961872676e-03
-6.759701999999999655e-01,-7.020690000000000541e-01,5.179126999999999725e+01,-3.939131686015340250e-03,2.717393409461640527e-02,-2.834140115630086419e-03
-6.473750999999999811e-01,-7.126112999999999476e-01,5.296880000000000166e+01,-5.364133323571025104e-03,3.558084677941013990e-02,-3.919516783847881193e-03
-6.094623999999999597e-01,-7.231033999999999518e-01,5.413295999999999708e+01,-5.940121813403896785e-03,4.577961549380901024e-02,-6.227679507268079825e-03
-5.600621000000000071e-01,-7.297774999999999679e-01,5.528110000000000213e+01,-6.276223328896535052e-03,5.872490306173947655e-02,-8.617076032585560541e-03
-4.934098000000000095e-01,-7.390767999999999782e-01,5.641219000000000250e+01,-7.081578415198838683e-03,7.346242166151548125e-02,-1.082572852839217351e-02
-4.111118999999999746e-01,-7.469046999999999770e-01,5.753105000000000047e+01,-8.574347143887564582e-03,8.974402613721056687e-02,-1.341553860954577786e-02
-3.043738000000000277e-01,-7.552159999999999984e-01,5.864014999999999844e+01,-1.030478843919319619e-02,1.074560691528969880e-01,-1.398445246675183995e-02
-1.772585000000000133e-01,-7.637424999999999908e-01,5.973158999999999708e+01,-9.950651748774080527e-03,1.266155264049339257e-01,-1.380493312872851756e-02
-3.027954000000000062e-02,-7.709584999999999910e-01,6.080734000000000350e+01,-8.764639075245720529e-03,1.470083290204252935e-01,-1.296102939006384819e-02
1.414161999999999919e-01,-7.801985999999999644e-01,6.186838999999999800e+01,-7.943663204339023245e-03,1.680583768570862169e-01,-1.043858175728062422e-02
3.429235999999999951e-01,-7.905714000000000352e-01,6.291290999999999656e+01,-9.408133660266111697e-03,1.901247372241633704e-01,-5.571765384261013858e-03
5.688516000000000128e-01,-7.991530999999999496e-01,6.394068999999999647e+01,-1.036094640834380951e-02,2.134557656536428538e-01,-4.856033243843809887e-04
8.226069999999999771e-01,-8.026621000000000450e-01,6.494899999999999807e+01,-8.689815472591420897e-03,2.377069547852608822e-01,4.834952465113195354e-03
1.098599000000000103e+00,-8.056282999999999639e-01,6.593480999999999881e+01,-4.724250604830134044e-03,2.633021451978813654e-01,1.208249774527583170e-02
1.400581000000000076e+00,-8.048743999999999899e-01,6.690385999999999456e+01,-3.407844050764460928e-03,2.901560855076052436e-01,1.631129725272525977e-02
1.719449999999999923e+00,-8.099220999999999782e-01,6.785621000000000436e+01,-4.784062532807385401e-03,3.184426609027999344e-01,1.855920131129586148e-02
2.070873000000000186e+00,-8.116219999999999546e-01,6.879155000000000086e+01,-6.328483335352043208e-03,3.476067570007271290e-01,2.215401989241965602e-02
2.445155999999999885e+00,-8.131262999999999685e-01,6.970243000000000677e+01,-3.821346729637457428e-03,3.777399273472452079e-01,2.659658697149753365e-02
2.836651999999999951e+00,-8.139150000000000551e-01,7.058835999999999444e+01,9.811728474952399921e-04,4.088760607348091991e-01,2.773873543959008009e-02
3.253648999999999791e+00,-8.166666999999999677e-01,7.145271999999999935e+01,9.248576749499916663e-03,4.402647376672265689e-01,3.255806525480293284e-02
3.697182999999999886e+00,-8.217552000000000190e-01,7.230010000000000048e+01,1.536285436665612431e-02,4.719028708287049678e-01,3.766075570169619829e-02
4.165770000000000195e+00,-8.265719000000000261e-01,7.313219999999999743e+01,1.385084773818250764e-02,5.049909327867277975e-01,3.870474784149754988e-02
4.656399000000000399e+00,-8.326481999999999495e-01,7.395134000000000185e+01,7.121815336504059950e-03,5.404256115896448609e-01,3.489417845365715143e-02
5.171922000000000352e+00,-8.379064999999999985e-01,7.474042000000000030e+01,1.953111729530449935e-03,5.772594504392909442e-01,3.242507573961960626e-02
5.707424999999999748e+00,-8.397156999999999538e-01,7.550136999999999432e+01,6.300276575738760106e-03,6.148610166083833262e-01,2.958375154803022378e-02
6.267394999999999605e+00,-8.402730999999999950e-01,7.623591999999999302e+01,1.284272774192065682e-02,6.518962397095257044e-01,2.696159010871772982e-02
6.852965000000000195e+00,-8.436502999999999641e-01,7.694186999999999443e+01,1.604572501180649702e-02,6.880069847401848460e-01,2.661509230671605525e-02
7.469757999999999676e+00,-8.507152999999999521e-01,7.762713999999999714e+01,1.511156218186499728e-02,7.236831099796970923e-01,2.931067970203586615e-02
8.102843999999999269e+00,-8.620809000000000388e-01,7.828405999999999665e+01,1.402207111464398755e-02,7.597016673099513673e-01,2.919800699413137302e-02
8.750799000000000660e+00,-8.702408000000000365e-01,7.890590000000000259e+01,1.984282401264846063e-02,7.956396995666882299e-01,3.244147746166849144e-02
9.420954999999999302e+00,-8.762187999999999644e-01,7.950639999999999930e+01,2.461297930089904537e-02,8.315519164662347196e-01,3.401011818787156443e-02
1.010937000000000019e+01,-8.844684999999999908e-01,8.008158000000000243e+01,2.468521365986118404e-02,8.674950807564172361e-01,3.225513494973791806e-02
1.082344999999999935e+01,-8.963086999999999582e-01,8.063432000000000244e+01,2.782845014960631455e-02,9.033484193423566566e-01,3.425678547074634261e-02
1.155404000000000053e+01,-9.103951000000000127e-01,8.116168000000000404e+01,3.464958906746930245e-02,9.391830500774155377e-01,3.428351055988247686e-02
1.229823000000000022e+01,-9.440787999999999958e-01,8.167543000000000575e+01,4.418825947843897650e-02,9.757291744058820271e-01,3.376403520725366342e-02
1.306620999999999988e+01,-9.899750000000000494e-01,8.217843999999999482e+01,5.413772308995475069e-02,1.012295571810668537e+00,3.464744640858281877e-02
1.385636000000000045e+01,-1.044291999999999998e+00,8.266053999999999746e+01,5.613934641915052648e-02,1.049183781652577085e+00,3.236090226608865500e-02
1.467085999999999935e+01,-1.091170999999999891e+00,8.310277000000000669e+01,5.139880111514461697e-02,1.086182395311684035e+00,2.965578722992504371e-02
1.550494999999999912e+01,-1.141769000000000034e+00,8.352639999999999532e+01,3.979101859737520924e-02,1.123140122842626765e+00,2.168597582861802459e-02
1.635188000000000130e+01,-1.182919999999999972e+00,8.390595999999999322e+01,3.112055636853180984e-02,1.160802367158670023e+00,1.347260561827076826e-02
1.721884000000000015e+01,-1.223975000000000035e+00,8.426630000000000109e+01,1.543128279278046383e-02,1.198837040878594884e+00,-3.644452399965768252e-03
1.810134000000000043e+01,-1.258474000000000093e+00,8.458880999999999517e+01,-4.046295550013843598e-04,1.236867001201582106e+00,-2.057912905717426341e-02
1.900345000000000084e+01,-1.292920999999999987e+00,8.487368999999999630e+01,-1.435481508511310227e-02,1.274747088237046855e+00,-3.307733264431982068e-02
1.992032000000000025e+01,-1.333844999999999947e+00,8.512286000000000286e+01,-2.270308358924080089e-02,1.312296743824020506e+00,-4.093725937528413378e-02
2.085316999999999865e+01,-1.389327999999999896e+00,8.533947000000000571e+01,-2.734640759323367018e-02,1.349173015461375247e+00,-4.484749773318884997e-02
2.179622000000000170e+01,-1.441902000000000017e+00,8.551591999999999416e+01,-2.624139861068940094e-02,1.385302138722332099e+00,-4.306051438599718673e-02
2.274979000000000084e+01,-1.487417999999999907e+00,8.565402000000000271e+01,1.253732352678340115e-02,1.420524272127814847e+00,-3.087828114246991568e-03
2.370411000000000001e+01,-1.536454999999999904e+00,8.575773999999999830e+01,4.654946359861749511e-02,1.454380120492159811e+00,2.753045983607794664e-02
2.466336000000000084e+01,-1.578856999999999955e+00,8.583875000000000455e+01,6.784914606118334912e-02,1.487150330073513382e+00,4.311143942753635494e-02
2.562624999999999886e+01,-1.637413999999999925e+00,8.588405000000000200e+01,2.164569979055950000e-01,1.515682735086548272e+00,1.880206302360485360e-01
2.659669999999999845e+01,-1.686768999999999963e+00,8.590349999999999397e+01,4.612830197102132379e-01,1.539444834631891412e+00,4.333877194547862688e-01
2.757773999999999859e+01,-1.740061000000000080e+00,8.590819999999999368e+01,1.198020877534930584e+00,1.555530629659987563e+00,1.174213124697671029e+00
2.856061000000000050e+01,-1.785582000000000003e+00,8.589203999999999439e+01,2.335488307950252640e+00,1.551266287458459070e+00,2.315025845186207132e+00
2.953912000000000049e+01,-1.850371999999999906e+00,8.586002000000000578e+01,2.663662328888272590e+00,1.536877656757217547e+00,2.640453162461092518e+00
3.052055999999999969e+01,-1.910044000000000075e+00,8.580960000000000321e+01,2.767474425029554652e+00,1.522391324772992771e+00,2.738691058134373524e+00
3.150610999999999962e+01,-1.968582000000000054e+00,8.574609999999999843e+01,2.781842692426278241e+00,1.509671121711288366e+00,2.749307250596504382e+00
3.249553000000000225e+01,-2.034292000000000211e+00,8.566974000000000444e+01,2.756766532436204731e+00,1.498874775971586137e+00,2.720675983695354017e+00
3.348523000000000138e+01,-2.096511000000000013e+00,8.558750000000000568e+01,2.749902063453299128e+00,1.492143933421962609e+00,2.708949182880953099e+00
3.447574000000000183e+01,-2.165169999999999817e+00,8.550584999999999525e+01,2.752734337642136708e+00,1.488019574786290322e+00,2.706527963883591514e+00
3.547391999999999967e+01,-2.230291999999999941e+00,8.541929000000000372e+01,2.745934555831210488e+00,1.484567172326394902e+00,2.696204571583918241e+00
3.647408999999999679e+01,-2.302430000000000199e+00,8.533281999999999812e+01,2.757918325322361586e+00,1.481931574581582645e+00,2.704675875684471986e+00
3.747623000000000104e+01,-2.372412000000000187e+00,8.524353000000000691e+01,2.762592755056308746e+00,1.479409013108184512e+00,2.706835602437717814e+00
3.847939000000000220e+01,-2.446546999999999805e+00,8.515093000000000245e+01,2.764876474129587258e+00,1.477229365088091884e+00,2.705037402223541942e+00
3.948794000000000182e+01,-2.531911000000000023e+00,8.504711000000000354e+01,2.749745087928971987e+00,1.474225542916138165e+00,2.688350497787452831e+00
4.050491000000000241e+01,-2.620465999999999962e+00,8.494334999999999525e+01,2.755038371077491721e+00,1.472266032954238524e+00,2.694592028469195544e+00
4.152313999999999794e+01,-2.703793000000000113e+00,8.484010999999999569e+01,2.774915855101456774e+00,1.470486627660767098e+00,2.715736522801409425e+00
4.254153999999999769e+01,-2.782433999999999852e+00,8.473340000000000316e+01,2.779806961947556498e+00,1.468453626430674452e+00,2.719091199078868648e+00
4.356320999999999799e+01,-2.862845999999999780e+00,8.462639000000000067e+01,2.802061556054918690e+00,1.466661402226919764e+00,2.739421908859469124e+00
4.459161000000000286e+01,-2.947048999999999808e+00,8.451273000000000479e+01,2.826142273711701236e+00,1.464752917085258233e+00,2.760906975563095944e+00
