1.110222999999999951e-16,2.220445999999999902e-16,-2.220445999999999902e-16,2.392370239237023921e-10,-2.326809999999999937e-11,9.043683000000000210e-12
5.154655999999999821e-02,-2.424882999999999900e-02,1.000725000000000087e+00,2.578978475229463854e-03,4.356137575591146477e-02,1.762095521137371518e-03
1.464631999999999878e-01,-5.051622000000000057e-02,1.995659000000000072e+00,7.515499947652863437e-03,8.871338001270595575e-02,6.033988328602871154e-03
2.879204000000000208e-01,-7.903058999999999779e-02,2.986690999999999985e+00,1.213771099003932777e-02,1.346006538811389819e-01,7.516231760131428241e-03
4.657503000000000060e-01,-1.102927999999999964e-01,3.963845000000000063e+00,1.504369030139768304e-02,1.811255242012879407e-01,6.275583211051587174e-03
6.971644999999999648e-01,-1.438770000000000049e-01,4.934638999999999776e+00,1.576268374405567774e-02,2.281164731144546820e-01,9.739290074007521739e-03
9.715688999999999576e-01,-1.802236999999999867e-01,5.887650999999999968e+00,1.741130900474178317e-02,2.747555736046746744e-01,1.209406284243451542e-02
1.288078999999999974e+00,-2.184877000000000069e-01,6.826202000000000325e+00,2.230344693884831961e-02,3.208420912357244359e-01,1.673066285838412798e-02
1.651331000000000104e+00,-2.547289999999999832e-01,7.743952000000000169e+00,2.693950114651064154e-02,3.657608077131091484e-01,2.228011710919390598e-02
2.050498000000000154e+00,-2.919528000000000123e-01,8.646240000000000592e+00,2.867181968126901112e-02,4.116714680492847833e-01,2.376392852157833968e-02
2.488684999999999814e+00,-3.309236999999999873e-01,9.527392000000000749e+00,2.945504835750749686e-02,4.581740077674716360e-01,2.611390610175901364e-02
2.966292000000000151e+00,-3.697385000000000255e-01,1.038416999999999923e+01,2.985226693805521220e-02,5.056623626765182067e-01,2.798265818933051707e-02
3.483067999999999831e+00,-4.086030999999999969e-01,1.121560000000000024e+01,3.064876297433515376e-02,5.534013299770517147e-01,2.959876727533216137e-02
4.036690000000000111e+00,-4.439735000000000209e-01,1.201877999999999957e+01,3.303279467330808711e-02,6.006230534692330592e-01,3.268998430431652169e-02
4.631439000000000306e+00,-4.790227000000000235e-01,1.279006000000000043e+01,3.812312852443527217e-02,6.474192248110655079e-01,3.920180761135395875e-02
5.252124000000000237e+00,-5.136186000000000362e-01,1.353058000000000050e+01,4.119233393330624243e-02,6.938152168314815071e-01,4.146287849119665442e-02
5.913460999999999856e+00,-5.462713000000000152e-01,1.423731000000000080e+01,4.751154747724155997e-02,7.401609194744240838e-01,5.038453872155392727e-02
6.602642999999999596e+00,-5.777428999999999482e-01,1.491216000000000008e+01,5.101339188625340221e-02,7.866713767678090719e-01,5.425928740327765759e-02
7.315983000000000125e+00,-6.091556000000000193e-01,1.555483000000000082e+01,5.462823163373245472e-02,8.341827687483578391e-01,5.731767910007819905e-02
8.059654000000000096e+00,-6.362919999999999687e-01,1.615500000000000114e+01,6.565532795874313987e-02,8.807682969993360089e-01,6.852431722748038301e-02
8.824946999999999875e+00,-6.652782999999999891e-01,1.672174000000000049e+01,7.202993644733754475e-02,9.272537067531406718e-01,7.399036701960513829e-02
9.617499000000000464e+00,-6.938754999999999784e-01,1.724834999999999852e+01,8.269324197078656291e-02,9.732404167838745179e-01,8.403463162852263524e-02
1.043571999999999989e+01,-7.209801999999999600e-01,1.773582000000000036e+01,1.021318736991152915e-01,1.018769036479866719e+00,1.012200069316059464e-01
1.127338999999999913e+01,-7.448949000000000265e-01,1.818861000000000061e+01,1.138912602590964884e-01,1.063873320239936415e+00,1.128337308369786463e-01
